,Open,High,Low,Close,Volume,Close Time,QAV,NOT,TBBAV,TBQAV,U,date
333,39680.50000000,39726.54000000,39680.50000000,39721.59000000,13.59707600,1627623239999,539998.97070789,474,7.62806000,302939.86650654,0,2021-07-30 05:33:59.999000072
334,39721.59000000,39733.59000000,39714.82000000,39720.01000000,11.05824000,1627623299999,439286.70215887,357,3.24055000,128730.11283324,0,2021-07-30 05:34:59.999000072
335,39720.01000000,39720.01000000,39687.96000000,39707.86000000,17.14027100,1627623359999,680562.82028658,450,4.09163000,162457.55569157,0,2021-07-30 05:35:59.999000072
336,39707.86000000,39755.59000000,39707.86000000,39752.36000000,18.83686200,1627623419999,748537.96981860,508,12.58357200,500033.29335694,0,2021-07-30 05:36:59.999000072
337,39752.35000000,39780.21000000,39745.83000000,39765.04000000,34.00320600,1627623479999,1352089.76237715,537,21.00660600,835351.14017550,0,2021-07-30 05:37:59.999000072
338,39765.04000000,39794.24000000,39765.03000000,39787.72000000,18.35623700,1627623539999,730271.67952987,553,13.60597800,541307.37543254,0,2021-07-30 05:38:59.999000072
339,39787.71000000,39790.00000000,39762.03000000,39768.44000000,27.78258800,1627623599999,1105222.29012573,457,13.65446100,543207.14870440,0,2021-07-30 05:39:59.999000072
340,39770.21000000,39791.94000000,39770.21000000,39789.05000000,106.39114400,1627623659999,4232978.74758218,588,24.01006800,955161.32862435,0,2021-07-30 05:40:59.999000072
341,39789.05000000,39802.67000000,39767.91000000,39774.82000000,37.82065700,1627623719999,1504892.52995057,652,13.50128800,537259.87653765,0,2021-07-30 05:41:59.999000072
342,39774.82000000,39775.90000000,39727.66000000,39727.66000000,13.61843800,1627623779999,541264.57817106,507,3.81968000,151791.72937761,0,2021-07-30 05:42:59.999000072
343,39727.66000000,39738.61000000,39727.65000000,39729.56000000,12.00463600,1627623839999,476971.66430809,327,3.83267000,152277.37251110,0,2021-07-30 05:43:59.999000072
344,39729.56000000,39735.04000000,39715.31000000,39724.47000000,10.87633300,1627623899999,432053.32743878,313,6.03805900,239852.09904828,0,2021-07-30 05:44:59.999000072
345,39724.47000000,39731.65000000,39690.38000000,39697.10000000,29.39959200,1627623959999,1167299.62066943,612,11.93991600,474082.57988867,0,2021-07-30 05:45:59.999000072
346,39697.11000000,39710.33000000,39693.76000000,39703.56000000,14.77537700,1627624019999,586593.75023518,421,7.20553800,286070.89819141,0,2021-07-30 05:46:59.999000072
347,39703.56000000,39704.83000000,39679.32000000,39681.70000000,15.11533400,1627624079999,599961.35532720,536,4.37495000,173649.72253089,0,2021-07-30 05:47:59.999000072
348,39681.69000000,39700.72000000,39679.77000000,39699.76000000,20.36695600,1627624139999,808303.33850578,505,9.43988000,374634.81509409,0,2021-07-30 05:48:59.999000072
349,39699.75000000,39730.00000000,39696.73000000,39722.75000000,7.29769800,1627624199999,289847.89964746,358,2.44612700,97145.78550420,0,2021-07-30 05:49:59.999000072
350,39722.75000000,39743.79000000,39722.74000000,39736.80000000,9.77808000,1627624259999,388522.77840699,420,4.63703500,184247.27459425,0,2021-07-30 05:50:59.999000072
351,39736.79000000,39751.81000000,39728.27000000,39751.81000000,7.08461200,1627624319999,281548.79242095,384,4.48804700,178355.61184580,0,2021-07-30 05:51:59.999000072
352,39751.81000000,39771.10000000,39746.01000000,39771.01000000,18.34516100,1627624379999,729451.71530225,429,13.62488000,541759.89117587,0,2021-07-30 05:52:59.999000072
353,39771.01000000,39771.92000000,39751.81000000,39762.40000000,15.76702600,1627624439999,626904.23876243,409,7.81671200,310797.25493836,0,2021-07-30 05:53:59.999000072
354,39761.98000000,39763.90000000,39754.83000000,39755.00000000,7.43380400,1627624499999,295560.14675471,282,3.10797300,123571.03907016,0,2021-07-30 05:54:59.999000072
355,39755.00000000,39755.00000000,39722.26000000,39741.96000000,19.27155800,1627624559999,765830.50361353,462,9.97240100,396289.94077289,0,2021-07-30 05:55:59.999000072
356,39741.96000000,39745.00000000,39700.00000000,39700.00000000,21.21101800,1627624619999,842590.66246820,479,4.26083000,169274.43285744,0,2021-07-30 05:56:59.999000072
357,39700.01000000,39708.94000000,39700.00000000,39700.01000000,12.06193900,1627624679999,478891.90216607,373,5.94072600,235863.87400550,0,2021-07-30 05:57:59.999000072
358,39700.02000000,39722.29000000,39697.95000000,39720.00000000,14.97428200,1627624739999,594659.11504652,386,8.01789700,318398.56342502,0,2021-07-30 05:58:59.999000072
359,39720.01000000,39738.55000000,39718.77000000,39723.65000000,11.96185800,1627624799999,475157.10564778,314,3.02827900,120300.08956595,0,2021-07-30 05:59:59.999000072
360,39723.66000000,39744.99000000,39708.31000000,39712.34000000,12.35687000,1627624859999,490887.30412008,463,5.98249800,237662.91722793,0,2021-07-30 06:00:59.999000072
361,39712.34000000,39712.74000000,39670.65000000,39709.15000000,28.13312000,1627624919999,1116615.13163810,665,10.49676400,416611.76626473,0,2021-07-30 06:01:59.999000072
362,39709.16000000,39742.06000000,39709.15000000,39734.66000000,16.92836100,1627624979999,672532.03447444,562,8.13567200,323225.82051824,0,2021-07-30 06:02:59.999000072
363,39734.67000000,39754.15000000,39730.00000000,39753.83000000,11.89877200,1627625039999,472883.64834717,448,7.96140100,316405.71699108,0,2021-07-30 06:03:59.999000072
364,39753.84000000,39758.87000000,39736.57000000,39744.74000000,12.89371600,1627625099999,512489.89061993,416,5.85724900,232823.16101955,0,2021-07-30 06:04:59.999000072
365,39744.74000000,39745.44000000,39735.10000000,39743.43000000,11.45453900,1627625159999,455194.55433415,423,5.70027800,226524.64762672,0,2021-07-30 06:05:59.999000072
366,39743.44000000,39757.96000000,39736.81000000,39746.42000000,9.05024000,1627625219999,359719.12904627,387,6.49824200,258286.71057486,0,2021-07-30 06:06:59.999000072
367,39746.43000000,39750.07000000,39688.00000000,39692.39000000,77.37990700,1627625279999,3073513.38812886,955,15.73199400,624721.02627379,0,2021-07-30 06:07:59.999000072
368,39692.39000000,39696.99000000,39684.93000000,39689.00000000,20.50726500,1627625339999,813942.38558712,682,13.04537000,517782.22343598,0,2021-07-30 06:08:59.999000072
369,39689.00000000,39700.00000000,39684.76000000,39692.44000000,32.27694200,1627625399999,1280973.94628510,531,27.11355200,1076050.90237663,0,2021-07-30 06:09:59.999000072
370,39692.43000000,39692.43000000,39636.87000000,39636.87000000,33.35050900,1627625459999,1322552.81609921,730,12.49663400,495621.61604022,0,2021-07-30 06:10:59.999000072
371,39636.88000000,39660.09000000,39617.80000000,39634.53000000,28.34556300,1627625519999,1123542.43346539,1060,8.73324400,346191.14820067,0,2021-07-30 06:11:59.999000072
372,39634.02000000,39668.25000000,39582.96000000,39668.25000000,114.57595800,1627625579999,4538654.84259694,2081,44.64545500,1768926.57479032,0,2021-07-30 06:12:59.999000072
373,39670.76000000,39696.40000000,39670.76000000,39690.11000000,14.64017500,1627625639999,580974.92951395,566,8.76998400,348016.02414879,0,2021-07-30 06:13:59.999000072
374,39690.12000000,39714.28000000,39690.11000000,39702.59000000,23.36912500,1627625699999,927838.80017174,502,17.06883500,677662.97984305,0,2021-07-30 06:14:59.999000072
375,39702.60000000,39707.86000000,39650.98000000,39650.99000000,26.20303400,1627625759999,1039728.63911876,688,9.30215100,369074.41283136,0,2021-07-30 06:15:59.999000072
376,39650.98000000,39650.98000000,39628.60000000,39638.06000000,15.55212400,1627625819999,616540.62368298,429,5.40640000,214322.67603311,0,2021-07-30 06:16:59.999000072
377,39638.23000000,39689.10000000,39638.22000000,39667.81000000,28.51033600,1627625879999,1130879.91611830,659,17.02808400,675399.41120939,0,2021-07-30 06:17:59.999000072
378,39667.81000000,39667.81000000,39640.00000000,39640.01000000,20.03486000,1627625939999,794445.72285903,446,5.73872100,227568.76967459,0,2021-07-30 06:18:59.999000072
379,39640.01000000,39712.37000000,39640.00000000,39708.76000000,47.75838200,1627625999999,1894912.73520606,838,36.27783300,1439470.39866089,0,2021-07-30 06:19:59.999000072
380,39708.76000000,39743.72000000,39705.13000000,39740.59000000,25.45433900,1627626059999,1011066.44780606,637,14.34847200,569918.49856407,0,2021-07-30 06:20:59.999000072
381,39740.59000000,39775.13000000,39738.02000000,39764.95000000,31.85518900,1627626119999,1266499.14233442,698,22.28806000,886167.30487058,0,2021-07-30 06:21:59.999000072
382,39764.94000000,39766.42000000,39747.47000000,39753.07000000,21.02180200,1627626179999,835775.28030157,567,8.94003300,355452.52689861,0,2021-07-30 06:22:59.999000072
383,39753.07000000,39764.06000000,39725.00000000,39735.38000000,50.57946100,1627626239999,2010348.24388753,677,22.39407700,890144.70776411,0,2021-07-30 06:23:59.999000072
384,39735.39000000,39755.99000000,39731.56000000,39753.15000000,12.23260000,1627626299999,486185.79319107,404,7.45640600,296351.31063763,0,2021-07-30 06:24:59.999000072
385,39753.16000000,39756.43000000,39746.33000000,39750.40000000,11.45305200,1627626359999,455280.62193114,414,6.04131300,240152.68658066,0,2021-07-30 06:25:59.999000072
386,39750.40000000,39767.34000000,39743.23000000,39758.06000000,23.62334500,1627626419999,939136.91862244,515,16.04925800,638034.13201775,0,2021-07-30 06:26:59.999000072
387,39758.07000000,39775.64000000,39754.20000000,39762.26000000,23.75103400,1627626479999,944434.63040470,575,13.18686600,524370.71413201,0,2021-07-30 06:27:59.999000072
388,39762.25000000,39778.11000000,39759.01000000,39774.74000000,10.77509100,1627626539999,428507.90767020,347,6.71769300,267151.30201836,0,2021-07-30 06:28:59.999000072
389,39774.74000000,39794.79000000,39771.12000000,39794.79000000,31.08255300,1627626599999,1236695.41310225,637,24.30981200,967242.59960040,0,2021-07-30 06:29:59.999000072
390,39794.79000000,39800.00000000,39775.62000000,39799.50000000,33.97825300,1627626659999,1352016.34324263,574,15.90228100,632783.98319899,0,2021-07-30 06:30:59.999000072
391,39799.50000000,39820.00000000,39788.01000000,39791.66000000,30.10211500,1627626719999,1198224.44343809,770,13.53595200,538789.04573533,0,2021-07-30 06:31:59.999000072
392,39787.98000000,39809.91000000,39774.57000000,39803.09000000,10.72129200,1627626779999,426615.77366395,476,6.78004200,269773.45476927,0,2021-07-30 06:32:59.999000072
393,39803.09000000,39808.22000000,39800.00000000,39803.51000000,14.11966800,1627626839999,562028.89199409,483,4.95195200,197113.67471327,0,2021-07-30 06:33:59.999000072
394,39803.52000000,39815.48000000,39800.01000000,39810.01000000,20.17328400,1627626899999,803093.80990192,542,9.49832200,378128.67848000,0,2021-07-30 06:34:59.999000072
395,39810.01000000,39828.69000000,39808.94000000,39824.64000000,26.13910500,1627626959999,1040828.07387022,758,16.38037100,652231.51736873,0,2021-07-30 06:35:59.999000072
396,39824.64000000,39830.63000000,39798.42000000,39808.03000000,27.82863100,1627627019999,1107889.58215100,626,11.24826000,447823.51484324,0,2021-07-30 06:36:59.999000072
397,39808.02000000,39812.64000000,39784.51000000,39784.53000000,12.36602300,1627627079999,492175.74392279,434,3.37813000,134448.44660002,0,2021-07-30 06:37:59.999000072
398,39784.52000000,39787.63000000,39771.12000000,39773.10000000,13.41868300,1627627139999,533790.02211309,394,5.24188900,208532.36277029,0,2021-07-30 06:38:59.999000072
399,39773.10000000,39791.73000000,39773.10000000,39775.16000000,6.23962900,1627627199999,248207.56102402,415,4.81182200,191407.87932094,0,2021-07-30 06:39:59.999000072
400,39775.16000000,39775.16000000,39757.82000000,39759.26000000,12.33290000,1627627259999,490460.66895957,387,4.65530800,185132.46111996,0,2021-07-30 06:40:59.999000072
401,39757.82000000,39757.82000000,39755.00000000,39756.60000000,10.86900400,1627627319999,432110.57532066,435,1.87107800,74386.85467365,0,2021-07-30 06:41:59.999000072
402,39756.61000000,39774.25000000,39750.00000000,39758.27000000,12.45007100,1627627379999,495015.36817161,406,5.21752500,207445.54169908,0,2021-07-30 06:42:59.999000072
403,39758.27000000,39770.72000000,39755.63000000,39758.87000000,10.84990500,1627627439999,431427.97407055,311,4.33789600,172480.68169004,0,2021-07-30 06:43:59.999000072
404,39758.87000000,39767.86000000,39758.86000000,39765.37000000,10.14299800,1627627499999,403316.66340127,335,2.94725400,117193.13631924,0,2021-07-30 06:44:59.999000072
405,39765.38000000,39791.70000000,39765.38000000,39767.35000000,14.73097400,1627627559999,586048.11944572,454,5.84993800,232717.86338189,0,2021-07-30 06:45:59.999000072
406,39767.36000000,39771.97000000,39737.34000000,39757.57000000,26.17230900,1627627619999,1040401.00825483,566,12.47401600,495875.25846837,0,2021-07-30 06:46:59.999000072
407,39757.57000000,39764.07000000,39740.00000000,39745.18000000,12.53680900,1627627679999,498284.82979668,529,7.49585500,297926.49441666,0,2021-07-30 06:47:59.999000072
408,39745.18000000,39745.18000000,39741.50000000,39743.60000000,7.47091600,1627627739999,296923.88124586,246,3.47995700,138307.51247914,0,2021-07-30 06:48:59.999000072
409,39743.60000000,39745.02000000,39724.30000000,39724.31000000,12.62264500,1627627799999,501517.73038504,415,4.96161300,197125.21649675,0,2021-07-30 06:49:59.999000072
410,39724.31000000,39765.97000000,39723.18000000,39765.97000000,21.76470500,1627627859999,864835.81728780,417,17.87030500,710053.53459956,0,2021-07-30 06:50:59.999000072
411,39765.97000000,39765.97000000,39757.04000000,39764.99000000,14.07293700,1627627919999,559585.73716854,407,4.59758700,182815.88142387,0,2021-07-30 06:51:59.999000072
412,39765.00000000,39765.89000000,39751.30000000,39761.61000000,13.20868500,1627627979999,525181.02889307,364,4.01350100,159573.02617476,0,2021-07-30 06:52:59.999000072
413,39761.61000000,39765.87000000,39753.31000000,39765.36000000,9.43203200,1627628039999,375026.93448608,334,5.19286500,206477.47289938,0,2021-07-30 06:53:59.999000072
414,39765.36000000,39800.00000000,39765.35000000,39796.20000000,16.31849600,1627628099999,649139.54603528,453,6.52452700,259520.90141019,0,2021-07-30 06:54:59.999000072
415,39795.01000000,39799.97000000,39769.12000000,39791.67000000,26.35465700,1627628159999,1048417.26492130,500,15.32134700,609475.64585904,0,2021-07-30 06:55:59.999000072
416,39791.67000000,39814.96000000,39790.82000000,39810.52000000,13.29331900,1627628219999,529139.97754069,616,9.13854600,363754.95387048,0,2021-07-30 06:56:59.999000072
417,39810.53000000,39850.74000000,39810.53000000,39847.25000000,36.32299000,1627628279999,1446792.84400170,826,20.21427600,805122.30319531,0,2021-07-30 06:57:59.999000072
418,39847.26000000,39850.22000000,39833.05000000,39836.00000000,16.70352700,1627628339999,665518.17459113,471,7.28444800,290234.95197586,0,2021-07-30 06:58:59.999000072
419,39836.00000000,39850.00000000,39830.00000000,39849.99000000,26.91281500,1627628399999,1072154.66710352,549,16.55037300,659336.49815738,0,2021-07-30 06:59:59.999000072
420,39850.00000000,39867.99000000,39844.63000000,39846.31000000,29.73548000,1627628459999,1184998.09467143,950,16.08388600,640971.92491877,0,2021-07-30 07:00:59.999000072
421,39846.31000000,39854.15000000,39823.92000000,39832.10000000,39.35302900,1627628519999,1567831.64506439,1261,16.30769300,649710.04032061,0,2021-07-30 07:01:59.999000072
422,39832.09000000,39847.36000000,39826.69000000,39826.70000000,9.75539800,1627628579999,388624.40812274,848,4.71965100,188006.26958625,0,2021-07-30 07:02:59.999000072
423,39826.70000000,39832.67000000,39814.88000000,39819.03000000,10.31050800,1627628639999,410630.30532893,1037,4.55150300,181268.70417431,0,2021-07-30 07:03:59.999000072
424,39819.03000000,39823.85000000,39795.08000000,39816.94000000,36.22298200,1627628699999,1442001.08642292,1104,5.27697100,210107.11611363,0,2021-07-30 07:04:59.999000072
425,39816.94000000,39827.13000000,39811.06000000,39823.72000000,13.20892900,1627628759999,525935.74959745,1347,8.13930100,324080.71614135,0,2021-07-30 07:05:59.999000072
426,39823.72000000,39828.52000000,39803.27000000,39803.31000000,12.41691700,1627628819999,494446.76059889,972,3.65441200,145515.57632397,0,2021-07-30 07:06:59.999000072
427,39803.32000000,39812.32000000,39793.06000000,39801.93000000,24.16729300,1627628879999,961941.30017579,1390,7.36978700,293334.64768814,0,2021-07-30 07:07:59.999000072
428,39802.78000000,39821.83000000,39790.01000000,39821.44000000,32.77701600,1627628939999,1304634.35006607,1200,15.65284000,623033.56269386,0,2021-07-30 07:08:59.999000072
429,39821.45000000,39826.14000000,39806.13000000,39820.01000000,14.06871900,1627628999999,560183.38148679,1655,6.00782900,239216.53376295,0,2021-07-30 07:09:59.999000072
430,39820.02000000,39826.15000000,39804.81000000,39823.16000000,13.57195300,1627629059999,540354.92276528,896,6.60658400,263035.17567886,0,2021-07-30 07:10:59.999000072
431,39823.15000000,39826.99000000,39813.00000000,39826.97000000,7.84554400,1627629119999,312416.14432128,1475,4.45140300,177256.33975652,0,2021-07-30 07:11:59.999000072
432,39826.98000000,39850.00000000,39817.03000000,39849.59000000,21.76277600,1627629179999,866943.68917032,744,12.30499900,490154.99647321,0,2021-07-30 07:12:59.999000072
433,39849.59000000,39865.00000000,39848.35000000,39862.67000000,23.86764700,1627629239999,951281.89676058,1061,16.80684200,669866.96022904,0,2021-07-30 07:13:59.999000072
434,39862.67000000,39870.59000000,39844.13000000,39857.21000000,17.55320700,1627629299999,699653.26944777,1272,7.97583000,317912.93298691,0,2021-07-30 07:14:59.999000072
435,39857.21000000,39875.71000000,39857.21000000,39861.61000000,26.49100300,1627629359999,1056139.49716502,1358,12.31443100,490932.83819869,0,2021-07-30 07:15:59.999000072
436,39861.61000000,39865.03000000,39852.48000000,39862.26000000,16.59872200,1627629419999,661662.64543024,691,6.17456000,246128.29400980,0,2021-07-30 07:16:59.999000072
437,39862.26000000,39882.97000000,39857.04000000,39862.42000000,21.30654100,1627629479999,849466.41464028,1559,8.62200800,343747.21635165,0,2021-07-30 07:17:59.999000072
438,39860.05000000,39875.86000000,39844.04000000,39863.94000000,26.94109600,1627629539999,1073831.99463713,862,11.88026100,473479.73749758,0,2021-07-30 07:18:59.999000072
439,39863.93000000,39866.00000000,39824.95000000,39829.72000000,16.16576000,1627629599999,644103.31450422,1787,3.92501900,156379.13869183,0,2021-07-30 07:19:59.999000072
440,39829.72000000,39829.73000000,39813.01000000,39820.01000000,13.84669500,1627629659999,551388.57431472,1095,6.84957300,272749.65164735,0,2021-07-30 07:20:59.999000072
441,39820.01000000,39836.51000000,39788.25000000,39789.90000000,76.41725700,1627629719999,3042050.97302389,1534,34.07164800,1356285.89111463,0,2021-07-30 07:21:59.999000072
442,39789.90000000,39789.90000000,39744.92000000,39771.12000000,203.46856200,1627629779999,8088790.45140840,1238,161.87038300,6434666.48869332,0,2021-07-30 07:22:59.999000072
443,39771.12000000,39771.13000000,39739.00000000,39751.78000000,24.55540300,1627629839999,976140.11496356,1839,12.03299800,478311.94208979,0,2021-07-30 07:23:59.999000072
444,39751.78000000,39776.78000000,39744.24000000,39770.00000000,16.59454000,1627629899999,659855.74895925,1026,7.93895200,315674.12395682,0,2021-07-30 07:24:59.999000072
445,39770.03000000,39799.71000000,39770.03000000,39799.53000000,13.91171100,1627629959999,553537.30195087,888,9.38422400,373392.00042071,0,2021-07-30 07:25:59.999000072
446,39799.54000000,39799.69000000,39781.73000000,39783.86000000,14.65239300,1627630019999,583017.63314437,942,4.29896100,171066.92596462,0,2021-07-30 07:26:59.999000072
447,39783.87000000,39833.33000000,39783.68000000,39833.32000000,34.01117300,1627630079999,1354036.35298748,1521,20.67709100,823111.07179704,0,2021-07-30 07:27:59.999000072
448,39833.33000000,39839.25000000,39805.23000000,39812.79000000,16.39519100,1627630139999,652939.68542694,705,8.18616700,326037.30097581,0,2021-07-30 07:28:59.999000072
449,39812.79000000,39845.32000000,39807.29000000,39845.18000000,26.44229100,1627630199999,1053094.76069016,1924,14.12929900,562727.10485313,0,2021-07-30 07:29:59.999000072
450,39845.18000000,39845.19000000,39826.12000000,39834.99000000,11.06875900,1627630259999,440903.32614785,629,6.13873300,244515.48452613,0,2021-07-30 07:30:59.999000072
451,39835.00000000,39842.10000000,39812.78000000,39823.25000000,16.90323700,1627630319999,673237.56313250,1271,8.39817400,334484.77044712,0,2021-07-30 07:31:59.999000072
452,39823.26000000,39823.26000000,39810.00000000,39814.01000000,17.52836700,1627630379999,697941.07583777,1066,5.02851500,200221.16378277,0,2021-07-30 07:32:59.999000072
453,39814.00000000,39829.98000000,39808.62000000,39825.01000000,12.20017900,1627630439999,485783.42439404,981,8.63691600,343906.62619410,0,2021-07-30 07:33:59.999000072
454,39826.32000000,39846.00000000,39817.66000000,39817.67000000,16.13823500,1627630499999,642796.94946066,1075,9.34225000,372106.40169640,0,2021-07-30 07:34:59.999000072
455,39817.66000000,39826.35000000,39817.66000000,39823.86000000,13.66570700,1627630559999,544218.71204063,1620,4.82847100,192281.42253355,0,2021-07-30 07:35:59.999000072
456,39823.87000000,39845.39000000,39822.97000000,39840.25000000,20.89605300,1627630619999,832262.92435224,701,16.99114800,676744.70478941,0,2021-07-30 07:36:59.999000072
457,39840.25000000,39881.72000000,39834.42000000,39866.05000000,30.40909300,1627630679999,1212080.30076696,1164,20.46385200,815635.97481412,0,2021-07-30 07:37:59.999000072
458,39866.06000000,39875.61000000,39858.40000000,39872.74000000,9.65025700,1627630739999,384724.60439515,820,4.14386600,165202.34655032,0,2021-07-30 07:38:59.999000072
459,39872.74000000,39872.75000000,39846.53000000,39853.06000000,28.68603800,1627630799999,1143345.82851478,1764,14.23099500,567194.16361686,0,2021-07-30 07:39:59.999000072
460,39853.06000000,39856.96000000,39843.63000000,39849.42000000,10.53974800,1627630859999,420014.98772350,559,5.77462000,230120.71172037,0,2021-07-30 07:40:59.999000072
461,39849.42000000,39869.41000000,39830.01000000,39842.97000000,17.24231100,1627630919999,687163.75026704,1381,9.82052700,391408.75329970,0,2021-07-30 07:41:59.999000072
462,39838.98000000,39843.00000000,39819.01000000,39824.67000000,9.05644200,1627630979999,360755.83956762,643,4.95120900,197233.59169570,0,2021-07-30 07:42:59.999000072
463,39824.67000000,39849.76000000,39811.45000000,39843.63000000,41.34545500,1627631039999,1646744.66605490,1561,20.85655900,830694.59098875,0,2021-07-30 07:43:59.999000072
464,39844.65000000,39859.71000000,39839.34000000,39849.33000000,11.29793600,1627631099999,450259.31501193,1275,7.33344000,292272.34308515,0,2021-07-30 07:44:59.999000072
465,39849.33000000,39853.07000000,39832.96000000,39837.79000000,24.08852500,1627631159999,959852.62961530,1001,6.75511100,269156.12320011,0,2021-07-30 07:45:59.999000072
466,39837.80000000,39842.02000000,39811.01000000,39814.61000000,35.57860600,1627631219999,1416985.48038506,734,9.40310700,374462.48670940,0,2021-07-30 07:46:59.999000072
467,39814.60000000,39822.80000000,39810.00000000,39816.54000000,13.70886200,1627631279999,545815.14448855,1534,10.23152500,407363.99985495,0,2021-07-30 07:47:59.999000072
468,39816.54000000,39816.54000000,39763.56000000,39775.01000000,16.41789700,1627631339999,653134.87657223,925,2.95650200,117621.57789140,0,2021-07-30 07:48:59.999000072
469,39774.84000000,39783.00000000,39764.81000000,39773.11000000,29.33232200,1627631399999,1166594.57548663,1983,12.69740000,504990.87632831,0,2021-07-30 07:49:59.999000072
470,39773.12000000,39773.16000000,39755.13000000,39756.97000000,29.44282600,1627631459999,1170709.30517413,1452,15.78266500,627523.00558062,0,2021-07-30 07:50:59.999000072
471,39756.96000000,39760.91000000,39736.51000000,39736.51000000,22.07635200,1627631519999,877515.94605442,1345,4.85406900,192956.95784966,0,2021-07-30 07:51:59.999000072
472,39736.51000000,39755.00000000,39736.51000000,39753.30000000,20.37609700,1627631579999,809801.11525711,800,7.57053200,300888.33031484,0,2021-07-30 07:52:59.999000072
473,39753.30000000,39758.54000000,39687.51000000,39692.39000000,42.09459000,1627631639999,1671978.17276850,1840,11.30461800,448938.55239460,0,2021-07-30 07:53:59.999000072
474,39692.39000000,39718.00000000,39688.28000000,39700.03000000,49.26742800,1627631699999,1956156.03954269,1348,20.49242700,813683.97125793,0,2021-07-30 07:54:59.999000072
475,39700.03000000,39701.41000000,39653.30000000,39669.95000000,82.26290300,1627631759999,3263257.04023408,2039,29.03226200,1151710.94193005,0,2021-07-30 07:55:59.999000072
476,39669.95000000,39719.43000000,39666.30000000,39718.90000000,61.58588200,1627631819999,2444863.40565582,1592,42.45615300,1685405.20667346,0,2021-07-30 07:56:59.999000072
477,39714.87000000,39736.98000000,39703.91000000,39736.98000000,32.05616900,1627631879999,1273186.02490466,1303,13.81378100,548695.51808317,0,2021-07-30 07:57:59.999000072
478,39736.97000000,39736.97000000,39694.13000000,39705.89000000,27.69000900,1627631939999,1099623.18178796,1021,8.20869400,325942.62003705,0,2021-07-30 07:58:59.999000072
479,39705.89000000,39727.99000000,39701.27000000,39726.01000000,18.74742000,1627631999999,744557.29454541,688,10.81787500,429639.62365632,0,2021-07-30 07:59:59.999000072
480,39726.00000000,39732.62000000,39707.29000000,39729.99000000,97.01226000,1627632059999,3853637.18873684,986,79.24721100,3148078.61034548,0,2021-07-30 08:00:59.999000072
481,39726.43000000,39727.39000000,39679.16000000,39690.00000000,48.93208500,1627632119999,1942924.11146212,1508,17.69635300,702669.81807501,0,2021-07-30 08:01:59.999000072
482,39689.99000000,39710.14000000,39682.80000000,39706.23000000,42.46322600,1627632179999,1685584.08250505,1138,28.73441000,1140593.53681504,0,2021-07-30 08:02:59.999000072
483,39706.24000000,39708.38000000,39666.50000000,39666.50000000,39.42490300,1627632239999,1564786.78332627,1684,11.56347100,458921.42569809,0,2021-07-30 08:03:59.999000072
484,39666.55000000,39679.99000000,39636.00000000,39678.00000000,65.18467100,1627632299999,2585628.65780706,1384,39.01030900,1547639.29921039,0,2021-07-30 08:04:59.999000072
485,39678.00000000,39678.00000000,39653.17000000,39657.01000000,25.55788600,1627632359999,1013874.08211176,1562,5.92792400,235159.57577686,0,2021-07-30 08:05:59.999000072
486,39657.01000000,39657.01000000,39635.05000000,39643.25000000,33.50836400,1627632419999,1328418.54870880,1100,7.76894100,307969.85167193,0,2021-07-30 08:06:59.999000072
487,39645.77000000,39668.02000000,39643.22000000,39651.48000000,43.82589400,1627632479999,1737832.37535940,2027,16.59190600,657912.04688776,0,2021-07-30 08:07:59.999000072
488,39651.48000000,39669.79000000,39651.48000000,39659.04000000,17.58245800,1627632539999,697340.95288517,1335,7.86096400,311765.05896661,0,2021-07-30 08:08:59.999000072
489,39659.04000000,39692.72000000,39656.83000000,39688.93000000,30.08692900,1627632599999,1193734.95885925,1438,25.09630300,995734.68555275,0,2021-07-30 08:09:59.999000072
490,39688.94000000,39707.63000000,39686.25000000,39707.62000000,19.94597200,1627632659999,791647.83085942,880,13.56418700,538353.24195454,0,2021-07-30 08:10:59.999000072
491,39707.63000000,39718.34000000,39691.64000000,39712.29000000,13.55093500,1627632719999,538072.44064815,1859,6.09924600,242174.91861101,0,2021-07-30 08:11:59.999000072
492,39712.29000000,39721.71000000,39688.94000000,39694.01000000,14.24341700,1627632779999,565564.47189158,849,4.13216700,164095.65893504,0,2021-07-30 08:12:59.999000072
493,39694.00000000,39714.23000000,39688.95000000,39700.03000000,18.18949900,1627632839999,722101.46916830,1216,4.97757800,197599.63827776,0,2021-07-30 08:13:59.999000072
494,39700.02000000,39714.00000000,39700.02000000,39703.67000000,5.84106900,1627632899999,231906.81113158,1012,2.63283700,104532.26038604,0,2021-07-30 08:14:59.999000072
495,39703.67000000,39707.48000000,39685.69000000,39688.00000000,20.68981000,1627632959999,821289.06970130,1711,10.40616400,413074.43508287,0,2021-07-30 08:15:59.999000072
496,39687.99000000,39689.76000000,39669.99000000,39687.34000000,20.67873900,1627633019999,820519.42213861,854,10.57171100,419437.53074262,0,2021-07-30 08:16:59.999000072
497,39687.33000000,39710.00000000,39680.00000000,39710.00000000,16.61087200,1627633079999,659349.90171385,1771,11.40343200,452654.35102225,0,2021-07-30 08:17:59.999000072
498,39709.99000000,39710.00000000,39700.00000000,39706.43000000,9.72046400,1627633139999,385947.06785984,716,3.52123800,139812.99224316,0,2021-07-30 08:18:59.999000072
